ts_code,ann_date,end_date,n_income,basic_eps
603285.SH,20240803,20230630,98529718.08,0.82
603285.SH,20240618,20231231,189579556.86,1.58
603285.SH,20240618,20240331,44229650.98,0.37
603285.SH,20240803,20240630,96378580.46,0.8
603285.SH,20241029,20240930,129917170.15,1.01
603285.SH,20250426,20241231,157668051.12,1.15
603285.SH,20250429,20250331,36633816.53,0.23
603285.SH,20250730,20250630,69663619.48,0.44
603285.SH,20251029,20250930,106904921.6,0.67
603285.SH,20260429,20251231,135842976.02,0.85
603285.SH,20260429,20260331,31779636.45,0.2
