ts_code,ann_date,end_date,n_income,basic_eps
920245.BJ,20230428,20230331,1255490.52,0.03
920245.BJ,20230822,20230630,10448640.49,0.21
920245.BJ,20231026,20230930,16603452.74,0.34
920245.BJ,20240425,20231231,19258519.55,0.4
920245.BJ,20240426,20240331,6801081.08,0.14
920245.BJ,20240822,20240630,13665652.58,0.28
920245.BJ,20241030,20240930,19904530.63,0.41
920245.BJ,20250320,20241231,20696101.53,0.42
920245.BJ,20250429,20250331,5710609.8,0.12
920245.BJ,20250828,20250630,10601334.26,0.21
920245.BJ,20251030,20250930,16206866.72,0.33
920245.BJ,20260422,20251231,12897968.94,0.26
920245.BJ,20260422,20260331,8629186.92,0.17
