ts_code,ann_date,end_date,n_income,basic_eps
300800.SZ,20230425,20230331,11356530.68,0.05
300800.SZ,20230819,20230630,24245530.11,0.1
300800.SZ,20231025,20230930,37163862.96,0.16
300800.SZ,20240423,20231231,47071293.43,0.2
300800.SZ,20240423,20240331,13462188.45,0.06
300800.SZ,20240823,20240630,12561391.42,0.06
300800.SZ,20241025,20240930,20742017.42,0.09
300800.SZ,20250421,20241231,39014529.23,0.17
300800.SZ,20250421,20250331,11663718.26,0.05
300800.SZ,20250822,20250630,15157637.17,0.06
300800.SZ,20251023,20250930,22153999.87,0.09
300800.SZ,20260423,20251231,42714085.69,0.18
300800.SZ,20260423,20260331,14887960.57,0.06
