ts_code,ann_date,end_date,n_income,basic_eps
300735.SZ,20230426,20230331,28962041.64,0.0486
300735.SZ,20230825,20230630,114021637.57,0.1632
300735.SZ,20231026,20230930,248239030.78,0.3106
300735.SZ,20240423,20231231,436441749.31,0.52
300735.SZ,20240423,20240331,81784866.7,0.0777
300735.SZ,20240824,20240630,132980485.45,0.1284
300735.SZ,20241023,20240930,205832599.73,0.1938
300735.SZ,20250429,20241231,342406804.29,0.36
300735.SZ,20250429,20250331,30855382.35,0.0462
300735.SZ,20250827,20250630,111671998.47,0.1294
300735.SZ,20251029,20250930,253532329.85,0.2592
300735.SZ,20260428,20251231,346674247.12,0.38
300735.SZ,20260428,20260331,24493712.83,0.0222
