ts_code,ann_date,end_date,n_income,basic_eps
002031.SZ,20230429,20230331,5581895.13,0.0025
002031.SZ,20230826,20230630,8074562.36,0.0039
002031.SZ,20231031,20230930,-13620503.62,-0.0059
002031.SZ,20240430,20231231,-32923025.37,-0.0139
002031.SZ,20240430,20240331,-14907966.34,-0.0064
002031.SZ,20240823,20240630,3716698.96,0.0026
002031.SZ,20241031,20240930,2906163.49,0.0027
002031.SZ,20250425,20241231,-212452675.58,-0.0948
002031.SZ,20250430,20250331,-31354883.71,-0.0139
002031.SZ,20250823,20250630,-56711868.44,-0.0256
002031.SZ,20251031,20250930,-89418244.36,-0.0407
002031.SZ,20260430,20251231,-235260812.29,-0.1056
002031.SZ,20260430,20260331,-36823200.66,-0.0163
