ts_code,ann_date,end_date,n_income,basic_eps
300421.SZ,20230426,20230331,16811579.59,0.0686
300421.SZ,20230829,20230630,35298796.56,0.1201
300421.SZ,20231017,20230930,57044779.07,0.194
300421.SZ,20240313,20231231,59883300.47,0.2037
300421.SZ,20240427,20240331,15392876.31,0.0524
300421.SZ,20240730,20240630,35452932.48,0.1206
300421.SZ,20241025,20240930,50719039.39,0.1725
300421.SZ,20250425,20241231,55233542.43,0.1878
300421.SZ,20250425,20250331,17129258.14,0.0583
300421.SZ,20250809,20250630,37557834.12,0.1277
300421.SZ,20251025,20250930,51647476.06,0.1757
300421.SZ,20260429,20251231,69216718.31,0.2354
300421.SZ,20260429,20260331,7054620.74,0.024
