ts_code,ann_date,end_date,n_income,basic_eps
920765.BJ,20230422,20230331,6935822.59,0.1
920765.BJ,20230830,20230630,9293187.36,0.13
920765.BJ,20231031,20230930,14313925.27,0.21
920765.BJ,20240427,20231231,20651437.84,0.3
920765.BJ,20240427,20240331,9541136.84,0.14
920765.BJ,20240829,20240630,11822537.47,0.17
920765.BJ,20241026,20240930,16308055.13,0.23
920765.BJ,20250426,20241231,19177557.38,0.28
920765.BJ,20250426,20250331,144981.44,0.0021
920765.BJ,20250828,20250630,-1823411.79,-0.02
920765.BJ,20251030,20250930,-4383655.97,-0.06
920765.BJ,20260430,20251231,-7503761.37,-0.09
920765.BJ,20260430,20260331,5207765.44,0.06
