ts_code,ann_date,end_date,n_income,basic_eps
920344.BJ,20230427,20230331,1755211.84,0.01
920344.BJ,20230826,20230630,9214296.31,0.08
920344.BJ,20231031,20230930,10943411.56,0.09
920344.BJ,20240416,20231231,31681717.59,0.26
920344.BJ,20240427,20240331,1928398.18,0.02
920344.BJ,20240827,20240630,9666024.88,0.08
920344.BJ,20241031,20240930,11854462.75,0.1
920344.BJ,20250426,20241231,22172865.71,0.18
920344.BJ,20250430,20250331,-12250556.92,-0.1
920344.BJ,20250823,20250630,-6465440.87,-0.05
920344.BJ,20251030,20250930,-14279167.01,-0.12
920344.BJ,20260411,20251231,5137464.57,0.04
920344.BJ,20260429,20260331,1068643.32,0.01
