ts_code,ann_date,end_date,n_income,basic_eps
920007.BJ,20240620,20230331,10150363.22,0.34
920007.BJ,20240831,20230630,39561613.97,1.31
920007.BJ,20241203,20230930,58659380.33,1.93
920007.BJ,20250726,20231231,78172691.37,2.56
920007.BJ,20240620,20240331,28280800.02,0.92
920007.BJ,20240831,20240630,49531060.74,1.61
920007.BJ,20241203,20240930,65664726.37,2.13
920007.BJ,20250726,20241231,89860375.7,2.92
920007.BJ,20250520,20250331,32583768.82,1.07
920007.BJ,20250827,20250630,57471419.98,1.88
920007.BJ,20251030,20250930,83626780.99,2.51
920007.BJ,20260416,20251231,91474644.63,2.45
920007.BJ,20260430,20260331,14436892.51,0.32
