ts_code,ann_date,end_date,n_income,basic_eps
301037.SZ,20230427,20230331,-15188437.87,-0.15
301037.SZ,20230801,20230630,2046573.48,0.02
301037.SZ,20231028,20230930,5660094.26,0.0534
301037.SZ,20240426,20231231,-31503988.3,-0.3114
301037.SZ,20240426,20240331,-27057903.58,-0.27
301037.SZ,20240801,20240630,-23595864.83,-0.17
301037.SZ,20241030,20240930,-68987822.01,-0.4964
301037.SZ,20250422,20241231,-149956240.53,-1.0752
301037.SZ,20250422,20250331,-10415486.7,-0.0742
301037.SZ,20250809,20250630,8713144.73,0.06
301037.SZ,20251030,20250930,7211281.19,0.0509
301037.SZ,20260424,20251231,-55513449.84,-0.3981
301037.SZ,20260424,20260331,-26001027.3,-0.187
