ts_code,ann_date,end_date,n_income,basic_eps
000965.SZ,20230427,20230331,22393318.75,0.0198
000965.SZ,20230830,20230630,9547208.71,0.0094
000965.SZ,20231031,20230930,-112272960.24,-0.0984
000965.SZ,20240329,20231231,28499283.12,0.0181
000965.SZ,20240429,20240331,9274206.01,0.0108
000965.SZ,20240830,20240630,2484968.6,0.0048
000965.SZ,20241031,20240930,-5469708.02,0.0008
000965.SZ,20250329,20241231,7181993.77,0.0152
000965.SZ,20250428,20250331,95617263.75,0.0904
000965.SZ,20250827,20250630,109768292.85,0.1064
000965.SZ,20251025,20250930,111417237.92,0.0582
000965.SZ,20260327,20251231,64894744.46,0.0173
000965.SZ,20260429,20260331,64026108.34,0.0576
