ts_code,ann_date,end_date,n_income,basic_eps
603113.SH,20230429,20230331,-138740512.0,-0.16
603113.SH,20230826,20230630,-61009575.94,-0.07
603113.SH,20231028,20230930,5657437.67,0.01
603113.SH,20240427,20231231,137380649.86,0.16
603113.SH,20240430,20240331,-24312556.21,-0.03
603113.SH,20240831,20240630,-43033504.25,-0.05
603113.SH,20241031,20240930,-32430433.84,-0.04
603113.SH,20250322,20241231,-57872897.83,-0.07
603113.SH,20250428,20250331,75938311.53,0.09
603113.SH,20250816,20250630,26434868.13,0.03
603113.SH,20251031,20250930,-78230208.55,-0.09
603113.SH,20260415,20251231,22038939.11,0.026
603113.SH,20260430,20260331,-590548233.63,-0.7
