ts_code,ann_date,end_date,n_income,basic_eps
600192.SH,20230429,20230331,-16339362.89,-0.03
600192.SH,20230822,20230630,-38670652.11,-0.0758
600192.SH,20231028,20230930,-58527104.39,-0.1176
600192.SH,20240416,20231231,-114715033.49,-0.2489
600192.SH,20240427,20240331,-29790848.73,-0.0631
600192.SH,20240831,20240630,-84176582.99,-0.1833
600192.SH,20241030,20240930,-122885729.18,-0.2699
600192.SH,20250415,20241231,-228781607.27,-0.5092
600192.SH,20250430,20250331,-42252602.39,-0.0904
600192.SH,20250815,20250630,-119389128.21,-0.2539
600192.SH,20251031,20250930,-164889170.97,-0.3589
600192.SH,20260424,20251231,-355018845.16,-0.788
600192.SH,20260430,20260331,-59734590.07,-0.1284
