ts_code,ann_date,end_date,n_income,basic_eps
603150.SH,20230412,20230331,29161700.57,0.35
603150.SH,20230829,20230630,67661873.87,0.8
603150.SH,20231031,20230930,101553306.28,1.22
603150.SH,20240425,20231231,135306676.44,1.63
603150.SH,20240430,20240331,35141612.51,0.41
603150.SH,20240823,20240630,70181144.2,0.88
603150.SH,20241030,20240930,100992580.6,1.28
603150.SH,20250425,20241231,125219376.21,1.67
603150.SH,20250429,20250331,29245952.55,0.44
603150.SH,20250828,20250630,50761116.35,0.76
603150.SH,20251030,20250930,68430631.68,1.07
603150.SH,20260422,20251231,74456356.33,1.33
603150.SH,20260429,20260331,23585305.97,0.31
