ts_code,ann_date,end_date,n_income,basic_eps
920010.BJ,20230421,20230331,9407914.52,0.04
920010.BJ,20230824,20230630,22605183.75,0.1
920010.BJ,20231026,20230930,44255007.27,0.19
920010.BJ,20240424,20231231,42750417.26,0.18
920010.BJ,20240424,20240331,11886101.85,0.05
920010.BJ,20240827,20240630,23320010.73,0.1
920010.BJ,20241029,20240930,37975055.95,0.16
920010.BJ,20250424,20241231,44033041.37,0.19
920010.BJ,20250424,20250331,8818384.79,0.04
920010.BJ,20250821,20250630,18233595.29,0.08
920010.BJ,20251029,20250930,27166594.09,0.12
920010.BJ,20260429,20251231,27027482.58,0.12
920010.BJ,20260429,20260331,9360266.24,0.04
