ts_code,ann_date,end_date,n_income,basic_eps
920001.BJ,20230429,20230331,8728211.12,0.06
920001.BJ,20230819,20230630,21330308.06,0.14
920001.BJ,20231028,20230930,31069176.42,0.2
920001.BJ,20240323,20231231,31656453.36,0.21
920001.BJ,20240427,20240331,7304323.72,0.05
920001.BJ,20240817,20240630,15736911.33,0.1
920001.BJ,20241031,20240930,23879832.01,0.16
920001.BJ,20250329,20241231,32950382.04,0.21
920001.BJ,20250426,20250331,6099316.16,0.04
920001.BJ,20250829,20250630,9477177.06,0.06
920001.BJ,20251030,20250930,9179011.4,0.06
920001.BJ,20260328,20251231,-19607358.15,-0.13
920001.BJ,20260429,20260331,-5522986.83,-0.04
