ts_code,ann_date,end_date,n_income,basic_eps
920237.BJ,20230428,20230331,1895813.17,0.04
920237.BJ,20230823,20230630,13010999.35,0.27
920237.BJ,20231027,20230930,29692155.67,0.61
920237.BJ,20240403,20231231,42194819.03,0.87
920237.BJ,20240427,20240331,13587973.45,0.27
920237.BJ,20240821,20240630,31962013.36,0.49
920237.BJ,20241029,20240930,49506223.04,0.75
920237.BJ,20250423,20241231,72941392.08,1.1
920237.BJ,20250429,20250331,9524020.67,0.14
920237.BJ,20250826,20250630,20060661.16,0.24
920237.BJ,20251029,20250930,31200428.14,0.36
920237.BJ,20260422,20251231,42951962.27,0.49
920237.BJ,20260422,20260331,7258303.23,0.08
