ts_code,ann_date,end_date,n_income,basic_eps
688318.SH,20230428,20230331,56144576.28,0.6
688318.SH,20230829,20230630,118668087.22,0.91
688318.SH,20231031,20230930,198042094.36,1.52
688318.SH,20240329,20231231,310501098.42,2.38
688318.SH,20240430,20240331,50197623.15,0.38
688318.SH,20240829,20240630,100396780.35,0.55
688318.SH,20241030,20240930,144024594.55,0.79
688318.SH,20250329,20241231,303956987.35,1.66
688318.SH,20250430,20250331,46494791.33,0.25
688318.SH,20250830,20250630,107028385.78,0.42
688318.SH,20251031,20250930,184214578.18,0.72
688318.SH,20260331,20251231,315405111.66,1.23
688318.SH,20260430,20260331,34539524.9,0.13
