ts_code,ann_date,end_date,n_income,basic_eps
920533.BJ,20230426,20230331,19694171.17,0.36
920533.BJ,20230824,20230630,44027823.75,0.45
920533.BJ,20231031,20230930,57415331.26,0.59
920533.BJ,20240321,20231231,86751683.99,0.89
920533.BJ,20240427,20240331,25532244.53,0.26
920533.BJ,20240821,20240630,34598134.12,0.38
920533.BJ,20241030,20240930,41028552.05,0.45
920533.BJ,20250423,20241231,46663039.97,0.51
920533.BJ,20250429,20250331,9384642.17,0.1
920533.BJ,20250826,20250630,15058693.02,0.12
920533.BJ,20251030,20250930,20050425.63,0.16
920533.BJ,20260414,20251231,36179643.1,0.28
920533.BJ,20260429,20260331,8000392.88,0.06
