ts_code,ann_date,end_date,n_income,basic_eps
920870.BJ,20230428,20230331,5103781.32,0.08
920870.BJ,20230830,20230630,14348330.19,0.11
920870.BJ,20231028,20230930,17892464.71,0.13
920870.BJ,20240420,20231231,27694405.96,0.26
920870.BJ,20240426,20240331,4129493.76,0.03
920870.BJ,20240828,20240630,6024308.52,0.04
920870.BJ,20241030,20240930,9582152.65,0.07
920870.BJ,20250419,20241231,21498277.53,0.16
920870.BJ,20250426,20250331,4251222.72,0.03
920870.BJ,20250828,20250630,7637187.49,0.06
920870.BJ,20251029,20250930,10444986.39,0.08
920870.BJ,20260418,20251231,16457206.22,0.12
920870.BJ,20260429,20260331,6147282.09,0.05
