ts_code,ann_date,end_date,n_income,basic_eps
920132.BJ,20230706,20230331,22411634.17,0.49
920132.BJ,20230825,20230630,22407145.98,0.49
920132.BJ,20240425,20231231,29579218.59,0.64
920132.BJ,20240425,20240331,17335650.25,0.29
920132.BJ,20240830,20240630,21010553.44,0.25
920132.BJ,20241031,20240930,15335762.26,0.19
920132.BJ,20250430,20241231,21221511.74,0.26
920132.BJ,20250430,20250331,10464878.23,0.13
920132.BJ,20250827,20250630,11937185.68,0.14
920132.BJ,20251031,20250930,9471996.09,0.11
920132.BJ,20260429,20251231,18369858.07,0.22
920132.BJ,20260429,20260331,9138505.19,0.11
