ts_code,ann_date,end_date,n_income,basic_eps
002512.SZ,20230428,20230331,12969271.1,0.0099
002512.SZ,20230829,20230630,-2974280.86,0.0094
002512.SZ,20231031,20230930,-243269.79,0.0157
002512.SZ,20240430,20231231,-391152854.86,-0.3253
002512.SZ,20240430,20240331,-16850443.08,-0.0039
002512.SZ,20240831,20240630,35149880.84,0.0508
002512.SZ,20241031,20240930,12509221.1,0.0531
002512.SZ,20250426,20241231,-25855152.84,0.0221
002512.SZ,20250426,20250331,-40550417.62,-0.0353
002512.SZ,20250830,20250630,-54619559.81,-0.048
002512.SZ,20251029,20250930,-106137734.18,-0.0936
002512.SZ,20260429,20251231,-211938347.75,-0.1842
002512.SZ,20260429,20260331,34586477.12,0.0333
