ts_code,ann_date,end_date,n_income,basic_eps
600073.SH,20230428,20230331,178247511.14,0.21
600073.SH,20230830,20230630,255649979.87,0.356
600073.SH,20231031,20230930,169038912.32,0.339
600073.SH,20240328,20231231,-135311845.13,0.24
600073.SH,20240427,20240331,33038293.29,0.11
600073.SH,20240830,20240630,231667260.18,0.27
600073.SH,20241031,20240930,344407556.23,0.41
600073.SH,20250329,20241231,-11113253.56,0.23
600073.SH,20250429,20250331,228457260.49,0.18
600073.SH,20250830,20250630,105965474.17,0.19
600073.SH,20251030,20250930,9054112.31,0.18
600073.SH,20260331,20251231,-672419421.64,-0.14
600073.SH,20260429,20260331,10451941.37,0.05
