ts_code,ann_date,end_date,n_income,basic_eps
300640.SZ,20230428,20230331,7048567.54,0.0226
300640.SZ,20230830,20230630,6645212.03,0.0213
300640.SZ,20231025,20230930,22113008.25,0.0709
300640.SZ,20240426,20231231,26322267.37,0.0848
300640.SZ,20240429,20240331,1614882.37,0.0053
300640.SZ,20240830,20240630,2029096.1,0.0067
300640.SZ,20241029,20240930,11218166.19,0.0361
300640.SZ,20250429,20241231,9096896.73,0.0293
300640.SZ,20250429,20250331,3874193.24,0.0126
300640.SZ,20250828,20250630,6707188.16,0.022
300640.SZ,20251027,20250930,14009947.37,0.0458
300640.SZ,20260427,20251231,12310884.24,0.0415
300640.SZ,20260427,20260331,1269842.68,0.0042
