ts_code,ann_date,end_date,n_income,basic_eps
605050.SH,20230427,20230331,84325728.86,0.17
605050.SH,20230823,20230630,180078737.59,0.36
605050.SH,20231026,20230930,298505191.98,0.6
605050.SH,20240416,20231231,425499083.02,0.85
605050.SH,20240430,20240331,80899421.11,0.16
605050.SH,20240830,20240630,121748139.14,0.24
605050.SH,20241031,20240930,206826591.47,0.41
605050.SH,20250426,20241231,327180925.18,0.64
605050.SH,20250430,20250331,94328701.87,0.18
605050.SH,20250826,20250630,160824915.98,0.31
605050.SH,20251031,20250930,256383820.84,0.49
605050.SH,20260417,20251231,389971573.75,0.76
605050.SH,20260430,20260331,89498524.2,0.18
