ts_code,ann_date,end_date,n_income,basic_eps
688116.SH,20230420,20230331,41364621.91,0.17
688116.SH,20230830,20230630,92174259.74,0.26
688116.SH,20231028,20230930,164259838.13,0.47
688116.SH,20240427,20231231,299554464.09,0.87
688116.SH,20240427,20240331,53575344.92,0.16
688116.SH,20240831,20240630,114940817.45,0.34
688116.SH,20241026,20240930,181627948.59,0.53
688116.SH,20250430,20241231,249005908.45,0.73
688116.SH,20250430,20250331,57730283.9,0.17
688116.SH,20250830,20250630,115801078.99,0.33
688116.SH,20251027,20250930,195879905.12,0.55
688116.SH,20260430,20251231,226215069.5,0.63
688116.SH,20260430,20260331,56242656.02,0.15
