ts_code,ann_date,end_date,n_income,basic_eps
300335.SZ,20230427,20230331,19847862.0,0.03
300335.SZ,20230822,20230630,53099562.99,0.0811
300335.SZ,20231025,20230930,87243825.02,0.14
300335.SZ,20240416,20231231,87229145.08,0.13
300335.SZ,20240426,20240331,14788924.82,0.02
300335.SZ,20240816,20240630,52357249.46,0.08
300335.SZ,20241029,20240930,91376341.67,0.14
300335.SZ,20250410,20241231,73515076.86,0.1
300335.SZ,20250429,20250331,26665139.31,0.04
300335.SZ,20250827,20250630,67202147.72,0.11
300335.SZ,20251030,20250930,95517662.99,0.14
300335.SZ,20260417,20251231,79032593.33,0.09
300335.SZ,20260424,20260331,25250336.08,0.03
