ts_code,ann_date,end_date,n_income,basic_eps
920985.BJ,20230427,20230331,-6599763.56,-0.02
920985.BJ,20230823,20230630,64081140.3,0.21
920985.BJ,20231031,20230930,77979562.23,0.25
920985.BJ,20240430,20231231,134479305.72,0.44
920985.BJ,20240430,20240331,15271788.24,0.06
920985.BJ,20240828,20240630,72463213.27,0.26
920985.BJ,20241031,20240930,150774022.61,0.53
920985.BJ,20250424,20241231,168351408.9,0.6
920985.BJ,20250429,20250331,-26154400.24,-0.08
920985.BJ,20250829,20250630,-124749741.76,-0.41
920985.BJ,20251029,20250930,-247379348.94,-0.8
920985.BJ,20260429,20251231,-673933486.98,-2.18
920985.BJ,20260429,20260331,-35107933.81,-0.12
