ts_code,ann_date,end_date,n_income,basic_eps
920665.BJ,20230614,20230331,13541000.84,0.14
920665.BJ,20230826,20230630,34839972.0,0.35
920665.BJ,20231028,20230930,53170584.99,0.53
920665.BJ,20240423,20231231,75063756.18,0.7
920665.BJ,20240427,20240331,19464792.62,0.15
920665.BJ,20240827,20240630,37271510.46,0.29
920665.BJ,20241030,20240930,47966280.63,0.38
920665.BJ,20250429,20241231,59663390.86,0.48
920665.BJ,20250429,20250331,9104712.31,0.08
920665.BJ,20250826,20250630,20623318.65,0.17
920665.BJ,20251030,20250930,30570949.44,0.25
920665.BJ,20260424,20251231,30866883.96,0.25
920665.BJ,20260429,20260331,9489123.4,0.07
