ts_code,ann_date,end_date,n_income,basic_eps
000981.SZ,20230429,20230331,-216660647.98,-0.02
000981.SZ,20230831,20230630,-961229531.9,-0.0883
000981.SZ,20231031,20230930,-1380304874.55,-0.1215
000981.SZ,20240430,20231231,-2219346768.76,-0.21
000981.SZ,20240430,20240331,449565289.69,0.046
000981.SZ,20240828,20240630,-667287634.05,-0.063
000981.SZ,20241031,20240930,-868694857.09,-0.0817
000981.SZ,20250429,20241231,-1792087251.64,-0.17
000981.SZ,20250430,20250331,75642205.02,0.0083
000981.SZ,20250828,20250630,202494549.62,0.0219
000981.SZ,20251029,20250930,420321405.25,0.0437
000981.SZ,20260430,20251231,981033913.3,0.11
000981.SZ,20260430,20260331,251311149.43,0.0266
