ts_code,ann_date,end_date,n_income,basic_eps
920249.BJ,20230427,20230331,7270978.61,0.02
920249.BJ,20230831,20230630,4807415.68,0.01
920249.BJ,20231028,20230930,-2790734.48,0.0
920249.BJ,20240427,20231231,-6539658.23,-0.01
920249.BJ,20240427,20240331,-25670698.17,-0.06
920249.BJ,20240830,20240630,-41779648.66,-0.1
920249.BJ,20241031,20240930,-49455053.1,-0.12
920249.BJ,20250429,20241231,-108740064.68,-0.26
920249.BJ,20250429,20250331,2866396.26,0.01
920249.BJ,20250820,20250630,10598487.97,0.03
920249.BJ,20251030,20250930,17692624.4,0.04
920249.BJ,20260416,20251231,41896214.36,0.1
920249.BJ,20260422,20260331,14440277.62,0.04
