ts_code,ann_date,end_date,n_income,basic_eps
002661.SZ,20230426,20230331,23411316.15,0.108
002661.SZ,20230829,20230630,-42390062.5,0.034
002661.SZ,20231026,20230930,-65891372.03,0.035
002661.SZ,20240316,20231231,-204367888.98,-0.2
002661.SZ,20240429,20240331,40529933.83,0.151
002661.SZ,20240829,20240630,101867478.63,0.315
002661.SZ,20241029,20240930,148351685.42,0.486
002661.SZ,20250322,20241231,100568272.3,0.45
002661.SZ,20250429,20250331,90126853.85,0.273
002661.SZ,20250829,20250630,107562651.23,0.319
002661.SZ,20251029,20250930,118476260.7,0.403
002661.SZ,20260429,20251231,54877383.36,0.3
002661.SZ,20260429,20260331,7693796.65,0.112
