ts_code,ann_date,end_date,n_income,basic_eps
688622.SH,20230426,20230331,-17912045.86,-0.23
688622.SH,20230830,20230630,-36601467.42,-0.49
688622.SH,20231031,20230930,-59285289.01,-0.79
688622.SH,20240426,20231231,-103268652.62,-1.37
688622.SH,20240430,20240331,-16406836.05,-0.21
688622.SH,20240828,20240630,-24978929.64,-0.32
688622.SH,20241030,20240930,-25710018.92,-0.32
688622.SH,20250404,20241231,-50585867.16,-0.66
688622.SH,20250430,20250331,-6638309.13,-0.1
688622.SH,20250805,20250630,-17645584.88,-0.25
688622.SH,20251030,20250930,-36828072.06,-0.52
688622.SH,20260429,20251231,-96454742.68,-1.35
688622.SH,20260430,20260331,-8747439.58,-0.11
